"obeyedInstructions" "subj" "PrePost" "condition" "Group" "block" "list" "trialnumber" "task" "length" "serpos" "word" "writtenSP" "outputorder" "prepost" "cond" "group" "tasktype"
1 44 "POST" "POST" "PostISR" 1 15 15 "ISR" 12 10 "monster" 10 1 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 15 15 "ISR" 12 11 "largely" 11 2 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 15 15 "ISR" 12 12 "jacket" 12 3 2 3 4 1
1 44 "POST" "POST" "PostFR" 1 16 16 "FR" 4 1 "limit" 1 1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 16 16 "FR" 4 2 "serve" 2 2 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 16 16 "FR" 4 3 "platform" 3 3 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 16 16 "FR" 4 4 "tribute" 4 4 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 17 17 "FR" 8 1 "relief" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 17 17 "FR" 8 2 "compass" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 17 17 "FR" 8 3 "pupil" 4 4 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 17 17 "FR" 8 4 "invade" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 17 17 "FR" 8 5 "twilight" 3 3 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 17 17 "FR" 8 6 "amuse" 1 1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 17 17 "FR" 8 7 "center" 2 2 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 17 17 "FR" 8 8 "request" 5 5 2 3 2 1
1 44 "POST" "POST" "PostISR" 1 18 18 "ISR" 8 1 "sunset" 1 1 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 18 18 "ISR" 8 2 "handle" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 18 18 "ISR" 8 3 "advise" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 18 18 "ISR" 8 4 "mingle" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 18 18 "ISR" 8 5 "machine" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 18 18 "ISR" 8 6 "despise" 6 2 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 18 18 "ISR" 8 7 "mainly" 7 3 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 18 18 "ISR" 8 8 "eagle" 8 4 2 3 4 1
1 44 "POST" "POST" "PostFR" 1 19 19 "FR" 6 1 "destroy" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 19 19 "FR" 6 2 "supply" 3 3 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 19 19 "FR" 6 3 "extra" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 19 19 "FR" 6 4 "admit" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 19 19 "FR" 6 5 "quarter" 1 1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 19 19 "FR" 6 6 "courage" 2 2 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 20 20 "FR" 12 1 "easy" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 20 20 "FR" 12 2 "signal" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 20 20 "FR" 12 3 "perfume" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 20 20 "FR" 12 4 "away" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 20 20 "FR" 12 5 "intend" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 20 20 "FR" 12 6 "accuse" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 20 20 "FR" 12 7 "itself" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 20 20 "FR" 12 8 "blessing" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 20 20 "FR" 12 9 "senate" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 20 20 "FR" 12 10 "equip" 2 2 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 20 20 "FR" 12 11 "cellar" 1 1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 20 20 "FR" 12 12 "anchor" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostISR" 1 21 21 "ISR" 4 1 "farther" 1 1 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 21 21 "ISR" 4 2 "window" 2 2 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 21 21 "ISR" 4 3 "kitten" 3 3 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 21 21 "ISR" 4 4 "awhile" 4 4 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 22 22 "ISR" 8 1 "humble" 1 1 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 22 22 "ISR" 8 2 "battle" 8 3 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 22 22 "ISR" 8 3 "enjoy" 3 2 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 22 22 "ISR" 8 4 "conceive" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 22 22 "ISR" 8 5 "chosen" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 22 22 "ISR" 8 6 "chiefly" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 22 22 "ISR" 8 7 "whistle" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 22 22 "ISR" 8 8 "barrel" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 24 24 "ISR" 2 1 "onion" 1 1 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 24 24 "ISR" 2 2 "captive" 2 2 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 25 25 "ISR" 15 1 "severe" 2 2 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 25 25 "ISR" 15 2 "hasten" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 25 25 "ISR" 15 3 "perform" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 25 25 "ISR" 15 4 "thunder" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 25 25 "ISR" 15 5 "incline" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 25 25 "ISR" 15 6 "comfort" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 25 25 "ISR" 15 7 "surround" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 25 25 "ISR" 15 8 "vessel" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 25 25 "ISR" 15 9 "total" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 25 25 "ISR" 15 10 "berry" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 25 25 "ISR" 15 11 "distance" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 25 25 "ISR" 15 12 "comrade" 14 3 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 25 25 "ISR" 15 13 "handsome" 1 1 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 25 25 "ISR" 15 14 "recall" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 25 25 "ISR" 15 15 "sister" 15 4 2 3 4 1
1 44 "POST" "POST" "PostFR" 1 26 26 "FR" 8 1 "temper" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 26 26 "FR" 8 2 "closet" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 26 26 "FR" 8 3 "powder" 4 4 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 26 26 "FR" 8 4 "merely" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 26 26 "FR" 8 5 "maker" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 26 26 "FR" 8 6 "bullet" 3 3 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 26 26 "FR" 8 7 "differ" 2 2 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 26 26 "FR" 8 8 "patient" 1 1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 28 28 "FR" 4 1 "pardon" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 28 28 "FR" 4 2 "bottom" 2 2 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 28 28 "FR" 4 3 "instruct" 1 1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 28 28 "FR" 4 4 "confuse" 3 3 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 29 29 "FR" 5 1 "forward" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 29 29 "FR" 5 2 "sulphur" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 29 29 "FR" 5 3 "distinct" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 29 29 "FR" 5 4 "concern" 2 2 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 29 29 "FR" 5 5 "forgive" 1 1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 30 30 "FR" 12 1 "cheerful" 4 4 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 30 30 "FR" 12 2 "upper" 2 2 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 30 30 "FR" 12 3 "complain" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 30 30 "FR" 12 4 "echo" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 30 30 "FR" 12 5 "invite" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 30 30 "FR" 12 6 "clever" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 30 30 "FR" 12 7 "ago" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 30 30 "FR" 12 8 "item" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 30 30 "FR" 12 9 "silence" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 30 30 "FR" 12 10 "story" 3 3 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 30 30 "FR" 12 11 "diet" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 30 30 "FR" 12 12 "body" 1 1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 31 31 "FR" 7 1 "ideal" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 31 31 "FR" 7 2 "argue" 1 1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 31 31 "FR" 7 3 "medal" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 31 31 "FR" 7 4 "over" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 31 31 "FR" 7 5 "measure" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 31 31 "FR" 7 6 "navy" 2 2 2 3 2 1
1 44 "POST" "POST" "PostFR" 1 31 31 "FR" 7 7 "shelter" 3 3 2 3 2 1
1 44 "POST" "POST" "PostISR" 1 32 32 "ISR" 6 1 "deadly" 1 1 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 32 32 "ISR" 6 2 "absence" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 32 32 "ISR" 6 3 "lawyer" 6 5 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 32 32 "ISR" 6 4 "about" 4 3 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 32 32 "ISR" 6 5 "meaning" 5 4 2 3 4 1
1 44 "POST" "POST" "PostISR" 1 32 32 "ISR" 6 6 "model" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 1 33 "ISR" 8 1 "confirm" 1 1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 1 33 "ISR" 8 2 "chapter" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 1 33 "ISR" 8 3 "motion" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 1 33 "ISR" 8 4 "bedroom" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 1 33 "ISR" 8 5 "surely" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 1 33 "ISR" 8 6 "doorway" 8 4 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 1 33 "ISR" 8 7 "rural" 6 2 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 1 33 "ISR" 8 8 "practice" 7 3 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 2 34 "ISR" 8 1 "declare" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 2 34 "ISR" 8 2 "credit" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 2 34 "ISR" 8 3 "payment" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 2 34 "ISR" 8 4 "forest" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 2 34 "ISR" 8 5 "approach" 1 1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 2 34 "ISR" 8 6 "teacher" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 2 34 "ISR" 8 7 "assign" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 2 34 "ISR" 8 8 "willow" 8 2 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 3 35 "ISR" 12 1 "series" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 3 35 "ISR" 12 2 "survey" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 3 35 "ISR" 12 3 "sober" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 3 35 "ISR" 12 4 "ribbon" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 3 35 "ISR" 12 5 "valley" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 3 35 "ISR" 12 6 "healthy" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 3 35 "ISR" 12 7 "darling" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 3 35 "ISR" 12 8 "perish" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 3 35 "ISR" 12 9 "beyond" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 3 35 "ISR" 12 10 "aboard" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 3 35 "ISR" 12 11 "dispose" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 3 35 "ISR" 12 12 "frankly" 12 1 2 3 4 1
1 44 "POST" "POST" "PostFR" 2 4 36 "FR" 7 1 "parent" 4 4 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 4 36 "FR" 7 2 "program" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 4 36 "FR" 7 3 "lazy" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 4 36 "FR" 7 4 "belong" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 4 36 "FR" 7 5 "immense" 2 2 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 4 36 "FR" 7 6 "suggest" 3 3 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 4 36 "FR" 7 7 "clearly" 1 1 2 3 2 1
1 44 "POST" "POST" "PostISR" 2 5 37 "ISR" 4 1 "upward" 1 1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 5 37 "ISR" 4 2 "angry" 3 3 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 5 37 "ISR" 4 3 "compare" 2 2 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 5 37 "ISR" 4 4 "motive" 4 4 2 3 4 1
1 44 "POST" "POST" "PostFR" 2 6 38 "FR" 5 1 "describe" 1 1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 6 38 "FR" 5 2 "quickly" 2 2 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 6 38 "FR" 5 3 "struggle" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 6 38 "FR" 5 4 "happy" 3 3 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 6 38 "FR" 5 5 "science" 4 4 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 7 39 "FR" 5 1 "province" 1 1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 7 39 "FR" 5 2 "carpet" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 7 39 "FR" 5 3 "glitter" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 7 39 "FR" 5 4 "matter" 3 3 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 7 39 "FR" 5 5 "reflect" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 8 40 "FR" 2 1 "squirrel" 1 1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 8 40 "FR" 2 2 "indeed" 2 2 2 3 2 1
1 44 "POST" "POST" "PostISR" 2 9 41 "ISR" 7 1 "crystal" 1 1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 9 41 "ISR" 7 2 "junior" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 9 41 "ISR" 7 3 "remote" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 9 41 "ISR" 7 4 "village" 6 3 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 9 41 "ISR" 7 5 "amount" 5 2 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 9 41 "ISR" 7 6 "envy" 7 4 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 9 41 "ISR" 7 7 "oven" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostFR" 2 10 42 "FR" 8 1 "exhaust" 4 4 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 10 42 "FR" 8 2 "timber" 2 2 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 10 42 "FR" 8 3 "prevent" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 10 42 "FR" 8 4 "normal" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 10 42 "FR" 8 5 "column" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 10 42 "FR" 8 6 "folly" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 10 42 "FR" 8 7 "avoid" 3 3 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 10 42 "FR" 8 8 "harvest" 1 1 2 3 2 1
1 44 "POST" "POST" "PostISR" 2 11 43 "ISR" 5 1 "merchant" 1 1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 11 43 "ISR" 5 2 "meadow" 2 2 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 11 43 "ISR" 5 3 "section" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 11 43 "ISR" 5 4 "obtain" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 11 43 "ISR" 5 5 "duty" 3 3 2 3 4 1
1 44 "POST" "POST" "PostFR" 2 12 44 "FR" 8 1 "worker" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 12 44 "FR" 8 2 "maybe" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 12 44 "FR" 8 3 "confess" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 12 44 "FR" 8 4 "conquer" 3 3 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 12 44 "FR" 8 5 "restless" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 12 44 "FR" 8 6 "police" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 12 44 "FR" 8 7 "renew" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 12 44 "FR" 8 8 "stormy" 1 1 2 3 2 1
1 44 "POST" "POST" "PostISR" 2 13 45 "ISR" 4 1 "frequent" 1 1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 13 45 "ISR" 4 2 "manage" 2 2 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 13 45 "ISR" 4 3 "wrinkle" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 13 45 "ISR" 4 4 "delight" 3 3 2 3 4 1
1 44 "POST" "POST" "PostFR" 2 14 46 "FR" 4 1 "orange" 4 4 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 14 46 "FR" 4 2 "quiver" 2 2 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 14 46 "FR" 4 3 "evening" 3 3 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 14 46 "FR" 4 4 "utmost" 1 1 2 3 2 1
1 44 "POST" "POST" "PostISR" 2 15 47 "ISR" 5 1 "lion" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 15 47 "ISR" 5 2 "gallant" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 15 47 "ISR" 5 3 "palace" 3 2 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 15 47 "ISR" 5 4 "hidden" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 15 47 "ISR" 5 5 "wealthy" 5 4 2 3 4 1
1 44 "POST" "POST" "PostFR" 2 16 48 "FR" 15 1 "precious" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 16 48 "FR" 15 2 "station" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 16 48 "FR" 15 3 "suspect" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 16 48 "FR" 15 4 "jolly" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 16 48 "FR" 15 5 "venture" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 16 48 "FR" 15 6 "jewel" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 16 48 "FR" 15 7 "kingdom" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 16 48 "FR" 15 8 "member" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 16 48 "FR" 15 9 "marble" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 16 48 "FR" 15 10 "pointed" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 16 48 "FR" 15 11 "involve" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 16 48 "FR" 15 12 "menace" 4 4 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 16 48 "FR" 15 13 "improve" 3 3 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 16 48 "FR" 15 14 "jealous" 2 2 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 16 48 "FR" 15 15 "traitor" 1 1 2 3 2 1
1 44 "POST" "POST" "PostISR" 2 17 49 "ISR" 12 1 "salad" 1 1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 17 49 "ISR" 12 2 "linger" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 17 49 "ISR" 12 3 "highway" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 17 49 "ISR" 12 4 "luncheon" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 17 49 "ISR" 12 5 "detail" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 17 49 "ISR" 12 6 "northern" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 17 49 "ISR" 12 7 "worry" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 17 49 "ISR" 12 8 "farewell" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 17 49 "ISR" 12 9 "suffer" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 17 49 "ISR" 12 10 "theater" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 17 49 "ISR" 12 11 "inspire" 11 2 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 17 49 "ISR" 12 12 "protect" 12 3 2 3 4 1
1 44 "POST" "POST" "PostFR" 2 18 50 "FR" 6 1 "dreadful" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 18 50 "FR" 6 2 "journal" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 18 50 "FR" 6 3 "borrow" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 18 50 "FR" 6 4 "although" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 18 50 "FR" 6 5 "conceal" 2 2 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 18 50 "FR" 6 6 "culture" 1 1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 19 51 "FR" 6 1 "unlike" 1 1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 19 51 "FR" 6 2 "digest" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 19 51 "FR" 6 3 "many" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 19 51 "FR" 6 4 "further" -1 -1 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 19 51 "FR" 6 5 "neglect" 3 3 2 3 2 1
1 44 "POST" "POST" "PostFR" 2 19 51 "FR" 6 6 "survive" 4 4 2 3 2 1
1 44 "POST" "POST" "PostISR" 2 20 52 "ISR" 7 1 "pleasure" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 20 52 "ISR" 7 2 "endless" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 20 52 "ISR" 7 3 "stable" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 20 52 "ISR" 7 4 "labor" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 20 52 "ISR" 7 5 "silver" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 20 52 "ISR" 7 6 "absent" 6 1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 20 52 "ISR" 7 7 "disturb" 7 2 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 21 53 "ISR" 15 1 "heaven" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 21 53 "ISR" 15 2 "talent" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 21 53 "ISR" 15 3 "better" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 21 53 "ISR" 15 4 "happen" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 21 53 "ISR" 15 5 "madam" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 21 53 "ISR" 15 6 "frontier" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 21 53 "ISR" 15 7 "retreat" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 21 53 "ISR" 15 8 "merit" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 21 53 "ISR" 15 9 "disgrace" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 21 53 "ISR" 15 10 "beaver" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 21 53 "ISR" 15 11 "import" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 21 53 "ISR" 15 12 "belief" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 21 53 "ISR" 15 13 "painting" -1 -1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 21 53 "ISR" 15 14 "gracious" 14 1 2 3 4 1
1 44 "POST" "POST" "PostISR" 2 21 53 "ISR" 15 15 "refuse" 15 2 2 3 4 1
